,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Nigeria,NGA,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,,,,,,,,,,,,1.776405724,2.106434616,2.077116614,2.091335722,1.939839163,1.929235512,1.632708798,1.55269831,1.315222341,1.220140672,1.220981836,2.047628602,2.148452483,1.769021019,1.166196047,0.911234589,0.912570547,1.375668403,1.383378314,2.123442198,1.990621474,1.340487984,0.951746573,4.787637352,4.54454697,5.125841682,9.448340036,9.428957363,8.649947944,8.848100208,8.572152255,8.228177843,7.15521853,6.464486129,5.935159057,5.384281786,4.403315163,5.60432946,5.572002127,8.707691042,5.113698635,
Nicaragua,NIC,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,8.765941189,8.556372973,8.298798769,7.352754156,7.137699698,7.983257073,8.646713746,9.325681322,9.011968681,8.734099319,9.591435667,9.730383751,9.393600169,8.135858722,7.716295324,9.047876138,9.338157495,8.905543075,11.7533291,17.85030284,19.72758046,21.93816692,23.4431778,31.44401189,35.33866506,35.73070467,35.35107829,34.23306723,32.20840039,26.69695088,43.47920565,20.55063913,19.67202142,17.58872506,7.490965927,7.516579995,7.345079655,6.915243114,7.12629933,8.227810986,8.676714277,8.962608215,8.745026524,9.184697237,9.084133127,9.428153253,15.16602434,14.01825484,13.83822797,14.49772501,14.0976087,13.59874442,13.56852814,13.76206593,14.27969248,14.05230826,14.46115815,14.41057838,14.80258596,15.21299814,15.18391346,15.39282527,13.7753042
Netherlands,NLD,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,17.89792193,18.26930776,19.06064068,19.65223183,19.55897722,19.82313905,21.61431749,21.64585617,22.36551426,22.68523613,23.22581797,23.05059679,23.08238507,23.5535577,23.43151396,22.05726125,22.35804192,22.27908028,23.19112173,22.61001206,21.86142951,21.69304814,21.88997238,22.40142715,22.66593948,22.48744667,22.42593621,21.37453754,20.99115015,20.82755297,20.59390787,20.55499141,20.99273472,22.12309209,22.90087947,22.50749122,22.27968552,23.18910744,23.23449134,23.49373762,25.9976122,26.24333724,25.78668089,26.02662313,25.78887841,25.68124963,24.97855097,24.6834487,24.31646314,24.36875555,24.61506294,26.05539026,26.22160917,25.45320479
Norway,NOR,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,15.70632579,16.46112132,16.76256099,16.93322456,17.14202116,18.13510698,18.86762629,19.12177329,19.72839881,19.33830607,18.69083414,18.58700923,18.99833055,18.95400272,18.1858926,17.89591787,19.01954247,19.97750735,19.9313641,20.02071585,20.28415933,21.00591454,21.95197843,21.97355392,21.62504653,20.96262426,20.36500448,19.97800831,21.35693312,21.01206273,18.86355865,20.03193958,21.62631981,21.9413889,20.74393093,19.37345177,18.5676383,18.64934534,18.40046374,21.499013,21.22658329,20.79041855,20.60969159,20.97905243,21.72275961,23.09785083,24.21882296,23.80576226,23.11293942,24.10350807,26.13405747,23.08339784,18.60401895
Nepal,NPL,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,,,,,,7.585540493,7.439346944,7.291666667,7.454895806,8.503263072,6.702068293,7.038488351,8.512973306,10.11848341,9.251079165,9.382646718,9.089440815,9.07710134,8.965490339,10.02251622,8.663069544,8.953885671,7.797561985,8.481233137,8.022702638,9.246948785,9.247407729,8.90760856,9.31210424,8.925668643,8.949953622,8.104982306,8.398430273,8.66503735,8.644077586,8.899208024,8.682982614,9.198477111,9.889316356,10.77911749,9.992588705,8.197278482,7.896386255,7.53433761,8.001141444,8.811996997,7.926018484,8.518538322,8.061536277,8.117095212,9.067732072,8.25401087,8.485644794
Nauru,NRU,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,,14.77753465,14.74847561,14.49842408,16.32047478,17.43062873,16.28473217,17.46468069,18.73660462,18.45767298,19.55077638,19.1898527,19.13316053,18.27840709,17.66901998,17.86358266,17.72470795,17.54461274,17.59271141,17.80170323,18.446806,18.69495965,18.85491798,17.73219036,16.79359823,16.80140488,16.63287208,16.83442255,17.54722633,17.27649277,17.09042966,16.89741438,16.75975174,16.80737983,17.06985682,17.94742753,18.3612009,18.42848189,19.78712396,19.77952416,19.70129142,19.58173923,19.38166988,18.74197248,18.77323114,18.49651445,18.14642922,17.91894988,18.22839621,18.84265428,20.49085557,20.88879294,
OECD members,OED,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,16.43894552,16.81864944,16.74133228,16.39119994,16.99127032,18.00568068,17.62109029,17.47145435,17.25194736,17.15365667,17.58567772,17.56822673,17.9570287,17.77406683,17.19033671,17.15629149,17.29542476,17.32815199,16.92771369,16.70479357,17.04625736,17.27731317,17.46979795,17.21677924,16.89885101,16.79907472,16.69125659,16.35719039,16.27306005,16.35404984,16.16744713,16.57211986,17.07812277,17.46852895,17.42693953,17.35579454,17.27202275,17.31080792,17.90523585,19.14003896,18.84172309,18.5468955,18.2778075,18.06794678,17.83894614,17.41421967,17.40907527,17.1867293,17.20727462,17.3215049,18.6545984,18.28924963,
Oman,OMN,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,4.381443299,4.828462516,5.1,12.82771536,20.7833733,29.61647727,37.19008264,34.68777485,31.62110351,27.24188624,28.35867888,28.76914646,27.50678558,25.00846522,24.59617419,26.10561332,26.56301787,26.51875677,27.14488924,33.2058429,30.42218254,29.64800744,27.07292985,22.29023348,25.1199069,24.40607156,25.38643101,24.91924587,25.08228788,23.67962991,23.23671894,26.4897947,24.13316519,21.48272898,23.15759153,23.65237945,22.24613403,22.42080142,20.79022622,18.62921829,18.81045531,14.16172326,19.35521118,16.37458343,15.81828189,17.1446679,18.89712091,21.61558576,24.63827017,26.12490047,24.52861747,21.55866303,23.10850163,26.06588929,22.14030372,
Other small states,OSS,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.61402178,21.50729592,21.33539566,21.39286691,22.52930242,21.48832234,19.4547839,19.88132088,19.4949725,18.8832885,17.17921257,16.45279912,16.77385541,16.17383697,14.64896495,18.4079616,17.22877634,15.39036021,15.96210057,17.22468367,17.65256893,20.42921938,20.01624196,18.94474755,18.13311727,19.28139361,22.17764681,19.14778423,
Pakistan,PAK,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,10.26660692,9.79452404,10.09500609,10.31652458,11.22407811,10.89782185,14.67481756,11.3458617,10.54418216,10.53471668,10.14847857,10.37585399,11.84862729,11.44431933,9.692174979,10.74804601,11.00227057,11.16141785,10.84079077,10.43480491,10.05000448,10.164057,10.34122144,11.41808023,12.08688858,12.09894167,12.76149977,13.53447026,15.51017266,16.78490929,15.1367556,14.26366843,12.84207746,13.01999286,12.02100061,11.74352411,12.64510019,11.89357051,11.26410562,10.36009991,8.086123534,7.346709361,8.184066453,8.278389369,7.762094548,7.461093537,10.43627437,9.873994917,9.749691947,10.51886227,10.31622663,9.736146646,10.48875365,11.00311696,10.76299808,10.9725341,10.60895585,10.75374079,10.99362564,10.74975317,11.78880055,10.9375422,10.14805592
Panama,PAN,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,10.44129252,9.941633614,10.25081392,11.10166308,10.06118117,10.15608128,11.1623618,11.86160086,11.78874454,11.57358064,13.25955969,13.90848532,15.92032612,15.37110537,16.08736359,17.06384841,17.54705565,17.70166689,17.50604535,18.00889479,16.78890972,16.24667791,18.25116743,17.79622958,18.86859712,18.66203484,19.58121603,21.01159821,19.94952076,18.41913428,17.27731895,16.74129789,15.1664932,14.44585554,14.12059774,14.40789056,14.29525918,13.25714687,13.45149781,13.81275074,13.98711651,14.78226619,15.71867177,14.81471071,14.43032252,13.94465477,13.09678869,12.46620008,12.07272002,11.9487537,12.61264853,11.86407596,10.85563336,10.71274279,10.04138506,10.28547765,10.97142522,11.41959208,,,,,
Peru,PER,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,7.623460024,8.563691228,8.613096739,8.956122209,9.802270805,10.11035623,10.07051269,9.926964246,9.730324046,9.376664421,11.89039846,12.09450432,12.79418546,12.57395781,11.1873159,12.02589238,11.86279404,13.70401429,10.86483257,8.387333016,13.3615299,13.12561204,13.81293294,13.45176361,11.79979264,11.72288524,12.43093047,12.20476402,8.507760086,8.584358594,7.273748482,7.612172516,7.85955799,7.985638222,8.797005447,9.87834995,10.35942362,10.23853329,10.9812653,11.54899063,11.45062686,11.71717061,11.16502587,11.51871663,11.2562792,11.44451224,10.91669509,10.45503029,10.37086179,11.466356,10.52583592,10.36235147,10.87121234,11.50093091,12.40209038,12.96557338,13.1636888,13.2122752,13.07744249,13.24437259,16.05182808,13.86662889,13.4862058
Philippines,PHL,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,,,,,,,,,,,,8.292360329,8.600317715,7.778086856,6.750110491,7.400896818,7.739335509,8.110688943,8.720974586,9.12893531,9.614217269,9.534844038,9.248951548,9.626737614,10.30192491,10.88855136,11.40878968,12.61256284,12.87144783,11.84150853,11.06268513,10.74174623,10.27003529,9.931213305,9.140924359,8.865185551,9.066895834,9.231582342,8.81443285,9.826598578,9.720395177,9.71363218,10.79214711,10.81695502,10.56117268,10.91164166,11.2579676,11.32336631,12.04278365,12.46775443,15.26145459,15.57919471,15.01127718
Palau,PLW,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Papua New Guinea,PNG,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,28.17932296,28.94511149,31.12824675,32.75862069,34.16856492,35.77771412,34.88842929,33.54108182,31.93824947,30.08327028,30.7923077,30.34445559,27.23297256,29.25757605,33.55206021,30.26030621,26.00691567,25.58476356,22.74898182,24.07353199,27.02831311,26.76081066,23.2952252,23.25064205,23.48087441,22.97944252,22.41180053,20.91101227,24.45742522,24.83258241,23.64932327,23.78640777,24.64095663,18.6075674,17.08072223,19.90782522,19.27125261,18.0598634,16.94935774,16.56809302,16.23695546,15.33728369,15.25597762,15.31431737,,,,,,,,,,,,,,,,,,
Poland,POL,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.89178694,18.51020035,18.08864446,17.70127968,17.87689206,18.07081791,18.65617979,18.63696021,18.92116173,18.31943508,18.33372033,18.53602523,18.19381427,18.67605912,18.75271952,19.26060816,18.20542841,18.12382537,18.42237962,18.34639576,18.01980682,17.95090128,17.69397123,17.65069085,18.02199877,19.05352847,18.79892437,18.24531208
Pre-demographic dividend,PRE,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,,,,,,,,,,,,9.12098586,10.75935563,14.11848645,14.27287892,13.19297198,16.3597734,16.31912494,16.18400677,15.52380533,10.31164445,9.180951558,9.425267273,10.12623481,8.886018031,7.589284276,7.398586536,7.831268541,9.747056836,8.928503776,8.773336537,9.598339138,9.252900449,8.539064609,10.69347305,9.921428878,9.55069874,11.98592658,11.85677382,12.39310795,11.73279931,12.27463168,11.7240645,11.84768921,11.23851954,10.71830984,10.37017941,9.917790504,10.34225263,10.80596042,12.50918527,10.61979927,
Puerto Rico,PRI,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,12.88492228,,,13.41275283,13.84944563,13.60402568,13.5309888,14.35162907,15.17111906,15.06490013,15.92944962,16.1826167,16.44045569,17.58397121,17.25093691,19.68578852,17.98385478,17.44442987,16.72548142,16.12,15.80482263,15.6997186,14.43313728,14.85651112,15.06893637,15.1075449,14.69878642,14.30961716,13.94045282,14.1272389,14.47886462,14.37326337,13.87565791,13.77860671,13.4978961,13.94225585,14.32120295,14.34586591,13.12511093,12.97539807,11.71667601,11.15762249,11.66672112,11.67151605,11.33040828,11.99487865,11.83553616,11.74253892,11.23257009,11.51800684,11.02028536,10.46977779,10.62828854,10.33616398,10.76920674,8.803149682,8.24609174,8.755818281,7.976180217,7.972497869,7.478844847,7.134322156,6.871348122
"Korea, Dem. People's Rep.",PRK,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,12.03349729,11.76972521,11.6394938,11.14302527,12.27355081,13.0272983,11.95192994,12.21453258,12.12214855,12.05230691,12.65093719,13.09459975,12.98708178,13.16985715,13.0749427,13.5047997,13.3633895,13.19435367,13.70073741,14.4134535,15.19398866,16.86983595,16.89834276,17.48464931,17.54189721,17.46183418,17.67850528,17.59862704,17.83295201,18.0287125,18.86600063,19.24967134,19.55209435,20.10639603,20.42361985,20.98514763,20.32076368,19.6068704,19.76905205,21.30587455,20.59315438,19.70534669,18.33549284,18.84809627,18.39846456,17.85068282,17.58787723,17.18473869,16.97712782,16.99727888,18.97091934,18.79179351,17.86714888
Paraguay,PRY,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,7.049815173,6.946167204,6.810230895,6.788091319,7.824264931,7.783881309,8.319023672,9.032285678,9.006820518,8.489777396,8.017626601,6.513229749,5.491706196,6.286527444,6.265736748,6.203435352,6.665798563,5.739650743,6.197063478,6.861260722,7.092152393,7.239117941,6.677187492,6.678313022,6.835551499,7.339000223,6.279171688,6.475188473,6.164947036,6.639623991,8.033211175,8.670014847,8.883257229,8.871356948,9.626218655,10.18395679,10.29084069,9.890652475,10.40507198,9.481143611,8.396864299,7.936374297,7.587244004,8.118924169,8.304484704,7.671423789,7.430067452,9.13708153,9.061375267,10.06062398,11.72544845,11.2997504,11.54884576,11.80317505,11.36299067,11.10767878,11.5202343,11.94626871,12.64447284,12.01363169,11.52029851
West Bank and Gaza,PSE,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.06703478,18.41111246,21.81780854,22.14745465,22.29952308,23.43369545,25.4752411,27.88420711,27.72371899,22.83266129,26.99267885,27.02460152,26.16158405,28.2064068,25.07113154,28.97337274,25.83070805,25.85619653,25.6126929,25.02090193,25.18424269,25.01001975,23.53265738,20.75086806,21.99107922,20.66011031,23.43336531,23.79921586,20.36322919
Pacific island small states,PSS,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.19668888,17.99740103,19.83497231,22.05666802,21.02607672,19.90134761,21.00150416,20.11832236,20.27523884,21.30886015,22.31673923,22.93337232,22.90014735,21.81853284,21.61988771,22.68439949,23.76011614,25.15214302,,
Post-demographic dividend,PST,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,16.61429965,16.97174784,16.88746955,16.49090039,17.11259788,18.1515677,17.74933757,17.58618657,17.37376411,17.28729146,17.77580478,17.80063469,18.12676448,17.94157107,17.35655102,17.35531193,17.42621497,17.43877325,17.02593876,16.81339415,17.14951842,17.38140009,17.55564383,17.35612802,17.01160002,16.87324283,16.7592976,16.44171663,16.40446857,16.46027436,16.30988188,16.71946029,17.2413183,17.62310792,17.60786285,17.56181078,17.47975536,17.51572413,18.12406447,19.3185351,19.04454376,18.76421805,18.47538676,18.25614449,18.00549989,17.56664143,17.53148663,17.31249214,17.3187382,17.43540122,18.82640408,18.5071312,
French Polynesia,PYF,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.32604917,17.35206675,17.66999734,18.33379608,18.98617402,19.30247635,19.30304247,21.28570349,21.75970958,19.45823758,,,,,,,,,,,,,,,,,31.25552788,30.72488362,31.28174131,32.90657532,,
Qatar,QAT,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.45963426,31.85470403,33.01188722,29.75391521,31.58049665,25.65449669,19.66865699,18.62625313,16.71726917,15.40571775,13.06704065,14.29567342,14.71768098,12.4038435,10.17581742,15.63319906,13.98389986,11.03909967,12.2483739,14.55574074,15.46715304,20.22727947,19.5437309,17.61143004,16.28098884,18.46358929,21.95535214,16.65402979,
Romania,ROU,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.32323115,15.15041517,14.28216015,12.34390441,13.76604305,12.24870575,11.673121,12.69171493,11.89266018,16.71848697,16.85900503,15.79672787,14.82431052,16.04480256,14.72759425,16.23997471,15.92326584,15.39054963,15.88110506,16.10455865,15.00913413,13.46516615,13.77671207,14.25886423,14.42514641,13.91528883,15.22983676,15.74915423,16.66058779,17.54061357,18.66696101,17.70530361,15.49988693
Russian Federation,RUS,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.16264271,20.12216405,20.78547035,16.51054701,13.85744345,20.0391818,19.09946787,19.07565868,19.49372981,21.06710995,18.73272328,14.579431,15.0910673,16.43524859,17.93453672,17.91609718,16.97167797,16.87153894,17.38813755,17.29753429,17.83057609,20.78659666,18.72505542,17.62551153,17.96723805,18.67530215,18.02733139,17.76538922,18.46591938,18.21680865,17.71037832,18.10136641,19.97100079,17.32939133,17.66628518
Rwanda,RWA,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,10.0840299,10.16393145,10.55999772,10.93749844,10.76922973,14.11290512,13.74816573,11.29982387,8.606270877,8.797030602,8.731241235,9.89653639,10.70484663,11.39344309,12.02928773,16.6382436,16.69629985,17.32514462,15.79271867,13.12259566,12.49189735,20.02617376,12.90948273,11.75336993,10.21048147,11.27013429,11.94676501,13.50864156,13.49041652,12.68727249,10.14096271,12.06533326,14.4720628,14.28611655,11.24004767,10.31337998,11.49039925,9.582661254,10.04345689,16.3253605,16.06645588,16.3385811,17.13352937,17.01800443,16.55069238,16.40767213,16.08408103,14.16291721,12.28347835,12.75401033,13.08263367,12.02268056,12.95163044,12.86426971,14.28024659,13.84857796,15.06894481,15.00748483,14.74853506,15.82076772,16.38902543,16.98385639,17.04224577
South Asia,SAS,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,6.201414009,6.40160036,7.039308549,7.733249228,7.434575016,8.003615129,8.494497377,7.778969981,7.983367456,8.212387613,8.415640994,9.11333876,9.276106953,8.245349593,8.319774237,8.563247188,9.327542817,8.997466821,9.107337904,9.520103427,9.299056159,9.133924483,9.661202352,9.751810883,9.996675471,10.42936693,11.03059218,11.38693599,11.33051586,11.43487501,10.96392156,10.74555991,10.48134193,10.58965378,10.06790152,10.15695803,10.03217755,10.46899394,11.0550989,11.16687617,10.70010848,10.47562087,10.35521355,10.06405496,9.677303908,9.662781163,9.658187268,9.651607239,10.17730403,11.01641168,10.61116028,10.57204794,10.27725372,9.956301058,10.06792031,10.0762139,9.896987642,10.29079687,10.34668438,10.48257389,11.00508717,10.61380245,9.931251593
Saudi Arabia,SAU,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,16.21093632,16.82772021,15.85684484,13.3394712,12.72763707,14.15709693,8.431731542,14.53138628,16.85247654,18.32379018,24.26664971,21.65361507,15.89045709,19.54928761,26.18431666,29.7642851,30.13781839,31.90155972,34.66652022,35.22236291,30.93317705,33.59558976,29.01627904,34.15517292,29.74168837,26.30226204,24.20883864,23.45716139,24.3664237,26.03157476,28.19581839,25.40981457,25.86308378,27.32667807,25.95094777,24.48451915,22.85909254,21.34027589,22.03924773,20.66207111,17.7042537,22.18699496,20.20282573,19.23488261,19.81277477,22.23288894,25.71181029,29.32163744,25.01030162,23.5331588,23.60056267,23.40407784,27.95819414,23.95702646,20.3331772
Sudan,SDN,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,9.714431413,10.49788633,11.26486486,12.62486716,14.33595366,15.56173085,19.23002515,19.42111846,20.95172886,21.79387533,21.01736633,19.20180723,18.03145963,16.14559029,14.08777657,13.03441705,12.1406056,11.66896446,12.0265954,14.43438789,15.86273152,12.97858533,9.860509861,9.439958128,9.645189554,12.36186954,13.79283011,12.76185226,6.957704885,6.954788683,5.7799459,8.690302989,7.268661705,5.59062556,4.8350991,5.49435585,5.558501571,5.416555649,6.224918117,6.478768072,9.077859585,8.698990505,8.491380925,10.14900424,12.33122368,10.4082811,10.92495918,11.14739827,10.13542248,11.3756261,9.45186901,6.252052076,6.452063784,6.398751494,6.08247266,6.174441364,5.588456456,6.429600977,6.714043305,6.170935498,14.44544107,10.95628375,17.85269472
Senegal,SEN,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,5.185709143,4.844968236,5.016663052,5.274676706,5.269169581,5.432270462,5.370362489,5.476935359,16.86430867,16.25224933,15.57873032,16.44687021,15.60572482,16.50437642,15.46445034,15.93377345,16.36888006,16.88012175,19.26148464,19.98524599,23.03512108,21.48464054,18.46603533,17.59813701,16.74238253,16.18632107,16.35006208,16.30669909,16.85295219,16.41983358,17.08790394,16.09538989,16.04083363,14.92132803,13.3450872,12.31449231,12.80313315,12.42965836,11.83212638,12.46611152,12.08613058,11.40396725,12.17655815,12.03829955,12.67906366,12.4486735,12.86988119,13.58730505,12.78819705,13.56765515,14.16282396,14.83071791,14.57445563,14.59971728,14.73462152,14.29927726,14.03128101,13.63397157,13.78463079,14.00764797,14.28023956,15.04603108,15.45538141
Singapore,SGP,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,7.527579494,8.894775067,9.393903452,9.85760057,10.32441911,10.36331948,10.51722083,10.16649516,10.33131702,11.07000177,11.83474223,12.47781353,11.98342628,10.8180384,10.21088891,10.47586443,10.37964728,10.58386126,10.79651423,9.727924621,9.649163497,9.388508171,10.72092804,10.71233381,10.61144873,13.39408949,12.67194389,11.51318895,9.856584875,9.733071271,9.51493993,9.248588031,8.826168568,9.012480201,8.170554234,8.251187298,8.953859705,8.7598645,9.493646624,9.386779713,10.50416464,11.60992656,11.84032889,11.414084,10.31867018,9.897143233,9.906935503,9.136127344,10.11321391,9.929973849,9.691568386,9.236842637,8.857866885,9.744217727,9.631032022,10.19090832,10.25742891,10.19122886,9.978490664,10.2425564,12.23236456,10.77933948,10.0168939
Solomon Islands,SLB,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.73365231,20.81132776,35.11650252,33.38726847,31.30779641,30.42560266,30.58654913,31.54493994,24.55870595,25.48405598,30.55943088,30.51886745,29.56519219,29.08321477,25.97991857,26.83251473,27.6258123,25.12166125,,
Sierra Leone,SLE,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,8.125746141,7.713283989,7.382550336,7.798891528,7.74874283,6.606474345,6.82304421,9.036116065,8.533045965,8.880189001,8.885380395,10.33975288,8.91206765,8.977167734,7.634794382,8.144462814,8.420597144,6.97260486,8.575880337,8.880123661,6.931672467,7.912943509,6.30831643,9.371662722,6.704562134,7.282632265,7.799890228,9.743318154,8.500225271,10.09990809,10.69995183,8.80007056,10.87061825,9.006949163,8.931188869,11.46514378,14.33310381,13.20956311,14.11675933,11.96581967,10.49617525,10.02856837,10.22366569,8.775821316,9.864540298,10.6647413,10.39917731,10.10853971,10.28547288,8.705789747,7.145572373,10.16552102,11.83276414,10.46516568,9.240564609,8.566366034,8.089713494,7.324707881,
El Salvador,SLV,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,8.663355056,8.714175058,9.149764393,9.416097942,10.44787498,10.72273417,10.1676053,10.67008515,10.47479062,10.87233174,11.19249245,12.02089044,11.22910991,12.59734779,13.16303118,13.98896501,15.82916235,15.7782337,15.82944795,16.036198,15.4905211,14.18109655,13.74570501,12.73167251,12.19413417,9.880780424,10.1763834,9.829840864,9.264970939,9.26564813,9.770072499,10.92758168,10.88320786,11.82707819,12.51142195,13.08574171,13.80665875,14.01569432,13.80768412,13.77057734,13.99482923,14.33434855,14.34420327,14.7107143,16.10169973,15.71158158,15.75588968,15.75744115,16.30588205,15.95416729,16.49744179,16.31643933,16.1331092,16.10965822,16.03202096,19.69059064,19.41252728,18.02173185
San Marino,SMR,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.99053538,19.69662985,19.86710885,19.41127523,19.52029354,21.61980929,18.4723389,
Somalia,SOM,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,8.401854044,8.64863795,7.800242331,8.374887661,8.722161464,8.294560437,9.312445605,9.303044505,9.82421875,10.10491489,10.31795206,9.702160583,20.4789891,19.52966527,24.5974049,20.3137443,16.94280896,14.10028976,18.8241089,39.78661409,15.61708437,22.05895602,13.28293928,19.83056725,16.9763505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.942757265,6.348258707,6.148078725,7.065413806,8.664646104,8.452868852,8.157286045,8.644486416,8.875196644,9.347790287
Serbia,SRB,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.37418649,18.25205462,21.21429103,19.8914228,18.92340986,19.34218858,21.50648219,24.04693162,24.1865484,22.63351043,19.51220054,20.38943811,20.73580872,20.12525114,19.51387807,19.13874605,18.94151722,18.97429433,17.89824964,18.05345858,16.4115099,15.99766565,16.14050024,16.53963166,16.62023081,17.48091982,16.85072842,16.2737636
Sub-Saharan Africa (excluding high income),SSA,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,,,,,,,,,,,,8.2183994,8.731372333,9.741449631,10.79434658,10.30867195,12.00926043,13.00085504,12.60899212,12.33121445,12.62041225,12.9738944,14.20693843,14.84015479,14.90037814,13.40811493,13.18370426,13.15916289,13.08858138,12.73658174,12.10466574,11.99616961,11.24734131,12.18319528,12.85104067,12.07276067,11.56407098,12.77404937,12.70313702,13.15447725,13.11095879,13.43996217,13.25975864,12.9293455,12.3163802,11.97510691,11.85843548,11.84632978,11.99574198,11.73134222,13.0364196,12.20469043,11.75669767
South Sudan,SSD,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
